ID,edad,genero,estado_civil,tipo_vivienda,integrantes,zona_geografica,tipo_zona,monto_solicitado,plazo,periodo,sector_economico,ingreso_mensual_bruto,costo_inversion,ingreso_mensual_neto,ingreso_adicional,ingreso_terceros,ingreso_total,gasto_basico,gastos_operativos,gastos_financieros,gasto_total,deuda_total_financiera,puntaje_experian,capacidad_pago_porcentaje,aprobado
SOL-008285,36,M,soltero,Familiar,1,Costa,Periurbano,5109,19,Quincenal,Servicios,6217,68,1989.44,849,24,2862.44,480,196,307,983,8289,417,65.66,0
SOL-008286,42,M,conviviente,Propia,3,Selva,Urbano,7153,19,Semanal,Servicios,4723,40,2833.8,1133,443,4409.8,800,253,34,1087,408,816,75.35,1
SOL-008287,56,M,soltero,Propia,1,Sierra,Periurbano,6053,11,Mensual,Produccion,6101,54,2806.46,854,417,4077.46,450,209,153,812,1530,970,80.09,1
SOL-008288,22,M,casado,Propia,1,Costa,Periurbano,1539,9,Mensual,Transporte,3002,61,1170.78,53,51,1274.78,480,96,124,700,1488,681,45.09,0
SOL-008289,49,F,viudo,Familiar,4,Selva,Periurbano,6077,5,Mensual,Servicios,6332,58,2659.44,1053,937,4649.44,920,147,181,1248,1448,663,73.16,1
SOL-008290,48,M,soltero,Alquilada,1,Selva,Periurbano,2653,12,Mensual,Servicios,5292,70,1587.6,424,892,2903.6,430,70,284,784,6248,600,73,0
SOL-008291,54,M,viudo,Familiar,5,Costa,Urbano,1844,39,Semanal,Comercio,2480,65,868,170,197,1235,1250,82,76,1408,1520,701,-14.01,0
SOL-008292,32,M,casado,Familiar,5,Sierra,Rural,5351,49,Semanal,Comercio,6761,73,1825.47,1475,126,3426.47,890,155,25,1070,525,839,68.77,1
SOL-008293,36,M,soltero,Alquilada,1,Costa,Rural,2261,104,Diario,Comercio,9980,76,2395.2,178,1721,4294.2,430,208,66,704,792,735,83.61,1
SOL-008294,55,F,casado,Familiar,6,Selva,Rural,5034,20,Semanal,Servicios,9335,57,4014.05,1842,122,5978.05,970,104,214,1288,2568,752,78.45,1
SOL-008295,63,M,conviviente,Alquilada,2,Costa,Rural,1058,24,Semanal,Comercio,1039,59,425.99,114,132,671.99,560,48,8,616,288,831,8.33,0
SOL-008296,23,M,divorciado,Alquilada,5,Costa,Urbano,2529,3,Mensual,Transporte,8302,65,2905.7,1719,653,5277.7,1250,228,577,2055,13848,394,61.06,0
SOL-008297,43,F,casado,Alquilada,1,Selva,Rural,1757,17,Quincenal,Transporte,8767,67,2893.11,730,438,4061.11,350,65,36,451,864,899,88.89,1
SOL-008298,58,F,conviviente,Alquilada,2,Costa,Urbano,13514,48,Diario,Produccion,9626,35,6256.9,860,803,7919.9,710,572,562,1844,13488,640,76.72,0
SOL-008299,56,F,soltero,Familiar,1,Costa,Urbano,14912,4,Semanal,Transporte,9291,40,5574.6,325,608,6507.6,550,382,976,1908,8784,797,70.68,0
SOL-008300,52,F,divorciado,Alquilada,1,Costa,Rural,2806,5,Mensual,Comercio,1263,18,1035.66,25,198,1258.66,430,100,118,648,354,969,48.52,1
SOL-008301,20,F,soltero,Alquilada,1,Selva,Urbano,893,87,Diario,Produccion,6671,63,2468.27,12,1132,3612.27,490,96,91,677,819,921,81.26,1
SOL-008302,23,F,conviviente,Propia,5,Sierra,Urbano,3580,56,Diario,Transporte,9272,53,4357.84,973,766,6096.84,1180,377,805,2362,12075,540,61.26,0
SOL-008303,60,M,divorciado,Alquilada,3,Costa,Urbano,1365,11,Mensual,Transporte,9400,68,3008,1595,1212,5815,890,263,567,1720,3402,690,70.42,1
SOL-008304,52,M,soltero,Alquilada,1,Costa,Rural,869,90,Diario,Servicios,9229,75,2307.25,2338,154,4799.25,430,217,197,844,1773,820,82.41,1
SOL-008305,69,F,casado,Alquilada,5,Sierra,Rural,926,80,Diario,Comercio,8413,61,3281.07,2133,694,6108.07,890,92,611,1593,7332,563,73.92,0
SOL-008306,40,F,soltero,Propia,1,Costa,Periurbano,3626,3,Mensual,Comercio,3668,55,1650.6,1063,693,3406.6,480,108,261,849,5481,537,75.08,0
SOL-008307,53,M,conviviente,Alquilada,4,Sierra,Periurbano,1055,18,Quincenal,Produccion,2042,56,898.48,80,407,1385.48,890,77,98,1065,980,888,23.13,0
SOL-008308,47,M,divorciado,Propia,6,Sierra,Urbano,2153,8,Mensual,Servicios,2620,56,1152.8,781,2,1935.8,1350,101,197,1648,788,666,14.87,0
SOL-008309,22,F,conviviente,Alquilada,5,Sierra,Rural,1255,4,Mensual,Servicios,6910,70,2073,1214,132,3419,890,99,99,1088,2079,898,68.18,1
SOL-008310,23,F,viudo,Familiar,4,Sierra,Urbano,931,38,Semanal,Transporte,4162,74,1082.12,966,351,2399.12,1000,95,86,1181,1548,951,50.77,1
SOL-008311,18,F,soltero,Alquilada,1,Sierra,Rural,2017,8,Semanal,Produccion,2944,74,765.44,451,253,1469.44,390,75,69,534,207,957,63.66,1
SOL-008312,48,M,viudo,Familiar,6,Selva,Periurbano,7467,10,Quincenal,Servicios,7756,10,6980.4,547,1531,9058.4,1240,458,1371,3069,21936,622,66.12,0
SOL-008313,52,F,conviviente,Alquilada,2,Costa,Rural,6316,92,Diario,Servicios,5974,52,2867.52,1123,73,4063.52,560,151,19,730,456,874,82.04,1
SOL-008314,42,F,soltero,Alquilada,1,Costa,Rural,5687,87,Diario,Transporte,8758,76,2101.92,2431,23,4555.92,430,201,367,998,2202,928,78.09,1
SOL-008315,60,F,casado,Alquilada,6,Sierra,Rural,9686,49,Semanal,Comercio,7401,53,3478.47,2152,905,6535.47,1020,225,416,1661,1664,894,74.58,1
SOL-008316,38,M,casado,Alquilada,5,Sierra,Rural,3494,6,Semanal,Produccion,4980,68,1593.6,895,265,2753.6,890,108,114,1112,456,985,59.62,1
SOL-008317,21,F,soltero,Familiar,1,Costa,Urbano,7503,36,Semanal,Produccion,9539,70,2861.7,378,592,3831.7,550,256,466,1272,1864,652,66.8,1
SOL-008318,64,F,conviviente,Alquilada,5,Costa,Periurbano,1889,85,Diario,Comercio,6697,49,3415.47,804,693,4912.47,1130,325,622,2077,7464,610,57.72,0
SOL-008319,21,F,soltero,Familiar,1,Costa,Rural,4263,25,Semanal,Transporte,5936,70,1780.8,1202,955,3937.8,430,150,117,697,1170,727,82.3,1
SOL-008320,62,F,soltero,Familiar,1,Sierra,Rural,576,61,Diario,Servicios,1943,61,757.77,54,189,1000.77,390,69,93,552,2790,642,44.84,0
SOL-008321,54,F,viudo,Familiar,6,Sierra,Urbano,3743,4,Mensual,Servicios,7064,61,2754.96,485,500,3739.96,1350,84,352,1786,2464,801,52.25,1
SOL-008322,47,F,casado,Alquilada,3,Costa,Urbano,5147,92,Diario,Transporte,4309,40,2585.4,1045,599,4229.4,890,87,156,1133,624,956,73.21,1
SOL-008323,68,M,soltero,Propia,1,Sierra,Urbano,2414,7,Quincenal,Servicios,5804,69,1799.24,483,326,2608.24,520,108,8,636,168,660,75.62,1
SOL-008324,50,M,divorciado,Propia,1,Sierra,Periurbano,5359,11,Quincenal,Transporte,5909,63,2186.33,1453,70,3709.33,450,122,139,711,834,918,80.83,1
SOL-008325,38,M,casado,Familiar,5,Sierra,Urbano,2065,18,Quincenal,Produccion,3643,53,1712.21,208,65,1985.21,1180,97,45,1322,450,687,33.41,1
SOL-008326,47,M,soltero,Familiar,1,Selva,Rural,9218,5,Mensual,Servicios,6058,30,4240.6,19,570,4829.6,350,350,512,1212,4096,753,74.9,0
SOL-008327,65,M,conviviente,Familiar,5,Costa,Rural,3717,110,Diario,Transporte,7448,68,2383.36,148,1201,3732.36,1000,225,445,1670,5340,543,55.26,0
SOL-008328,18,F,soltero,Alquilada,1,Costa,Rural,3097,97,Diario,Servicios,2832,59,1161.12,483,361,2005.12,430,96,23,549,161,877,72.62,1
SOL-008329,41,M,soltero,Alquilada,1,Costa,Rural,894,19,Quincenal,Comercio,4123,15,3504.55,1113,553,5170.55,430,154,481,1065,962,725,79.4,1
SOL-008330,34,F,divorciado,Familiar,4,Selva,Periurbano,351,22,Quincenal,Servicios,1533,38,950.46,168,106,1224.46,920,68,9,997,90,819,18.58,0
SOL-008331,47,M,soltero,Propia,1,Costa,Rural,5318,65,Diario,Comercio,7717,62,2932.46,1077,1348,5357.46,430,142,302,874,1812,930,83.69,1
SOL-008332,49,M,divorciado,Propia,6,Costa,Periurbano,3362,58,Diario,Servicios,9814,72,2747.92,1044,1680,5471.92,1300,68,426,1794,3834,794,67.21,1
SOL-008333,25,M,conviviente,Propia,1,Selva,Periurbano,1424,4,Mensual,Comercio,6025,68,1928,1071,647,3646,430,119,236,785,6372,618,78.47,0
SOL-008334,18,F,soltero,Propia,1,Sierra,Periurbano,5475,5,Quincenal,Produccion,3296,10,2966.4,0,82,3048.4,450,254,298,1002,4172,719,67.13,0
SOL-008335,51,F,viudo,Familiar,3,Selva,Rural,7182,6,Quincenal,Comercio,7765,64,2795.4,798,561,4154.4,590,183,382,1155,6876,619,72.2,0
SOL-008336,61,M,conviviente,Familiar,6,Costa,Rural,4997,4,Mensual,Servicios,6251,73,1687.77,1506,253,3446.77,1150,71,192,1413,1728,961,59.01,1
SOL-008337,20,F,soltero,Alquilada,1,Costa,Urbano,1088,11,Mensual,Produccion,4061,63,1502.57,729,533,2764.57,550,108,276,934,4968,579,66.22,0
SOL-008338,50,M,conviviente,Alquilada,4,Selva,Periurbano,1327,21,Quincenal,Comercio,3171,63,1173.27,431,397,2001.27,920,82,13,1015,78,776,49.28,1
SOL-008339,43,F,conviviente,Familiar,3,Selva,Rural,4520,22,Semanal,Comercio,8177,58,3434.34,2428,733,6595.34,590,177,489,1256,8802,625,80.96,0
SOL-008340,18,F,soltero,Alquilada,1,Selva,Periurbano,9542,8,Quincenal,Comercio,6975,10,6277.5,2042,306,8625.5,430,113,940,1483,3760,751,82.81,1
SOL-008341,35,F,viudo,Alquilada,6,Selva,Urbano,1711,12,Mensual,Comercio,7501,63,2775.37,210,981,3966.37,1330,131,411,1872,11097,588,52.8,0
SOL-008342,60,F,soltero,Alquilada,1,Costa,Rural,7645,51,Semanal,Comercio,8385,68,2683.2,749,196,3628.2,430,262,37,729,814,771,79.91,1
SOL-008343,52,M,viudo,Alquilada,2,Selva,Periurbano,592,26,Semanal,Comercio,1722,15,1463.7,179,203,1845.7,580,66,281,927,1405,956,49.78,0
SOL-008344,24,F,viudo,Propia,6,Costa,Urbano,348,16,Quincenal,Produccion,1139,73,307.53,63,223,593.53,1440,35,25,1500,750,540,-100,0
SOL-008345,41,M,viudo,Familiar,2,Selva,Urbano,829,102,Diario,Transporte,9404,78,2068.88,2525,1537,6130.88,640,75,399,1114,14364,104,81.83,0
SOL-008346,66,F,divorciado,Alquilada,2,Sierra,Urbano,2245,6,Quincenal,Produccion,2520,65,882,122,466,1470,670,64,92,826,644,711,43.81,1
SOL-008347,38,F,viudo,Familiar,4,Costa,Rural,1789,4,Quincenal,Produccion,3379,69,1047.49,911,391,2349.49,840,65,151,1056,1812,969,55.05,0
SOL-008348,40,F,divorciado,Propia,6,Sierra,Periurbano,1366,81,Diario,Comercio,2182,69,676.42,118,367,1161.42,1210,53,66,1329,1188,974,-14.43,0
SOL-008349,58,M,divorciado,Propia,1,Sierra,Rural,2887,8,Mensual,Transporte,3222,58,1353.24,28,538,1919.24,390,109,177,676,354,887,64.78,1
SOL-008350,20,F,soltero,Propia,1,Sierra,Periurbano,2423,27,Semanal,Transporte,5278,60,2111.2,434,994,3539.2,450,175,143,768,2860,671,78.3,0
SOL-008351,45,F,viudo,Propia,6,Costa,Rural,2587,103,Diario,Comercio,2000,52,960,315,58,1333,1150,52,174,1376,1044,760,-3.23,0
SOL-008352,26,F,divorciado,Propia,1,Costa,Rural,7303,5,Mensual,Comercio,8655,70,2596.5,2372,1302,6270.5,430,134,434,998,6510,562,84.08,0
SOL-008353,23,M,casado,Propia,1,Selva,Urbano,3060,114,Diario,Transporte,4976,79,1044.96,997,559,2600.96,490,101,59,650,1416,710,75.01,1
SOL-008354,28,M,viudo,Alquilada,3,Selva,Urbano,479,5,Quincenal,Servicios,2600,54,1196,55,407,1658,800,59,160,1019,4800,492,38.54,0
SOL-008355,22,F,conviviente,Familiar,5,Sierra,Periurbano,3787,16,Semanal,Comercio,7596,67,2506.68,258,88,2852.68,1050,180,334,1564,4008,898,45.17,0
SOL-008356,62,M,conviviente,Propia,6,Costa,Periurbano,1945,14,Semanal,Transporte,4322,65,1512.7,322,763,2597.7,1300,106,207,1613,1656,926,37.91,1
SOL-008357,67,M,conviviente,Alquilada,5,Sierra,Periurbano,2417,14,Semanal,Servicios,1725,52,828,166,245,1239,1050,81,68,1199,272,706,3.23,0
SOL-008358,27,F,divorciado,Alquilada,1,Selva,Urbano,856,3,Mensual,Servicios,2002,68,640.64,505,26,1171.64,490,56,61,607,732,748,48.19,1
SOL-008359,69,M,casado,Alquilada,4,Costa,Rural,4152,10,Mensual,Transporte,6361,65,2226.35,1691,1234,5151.35,840,97,78,1015,468,874,80.3,1
SOL-008360,48,M,viudo,Alquilada,3,Selva,Periurbano,2102,7,Mensual,Servicios,4059,66,1380.06,274,31,1685.06,740,54,75,869,2250,835,48.43,0
SOL-008361,25,F,soltero,Familiar,1,Selva,Urbano,651,18,Quincenal,Servicios,1780,65,623,485,327,1435,490,62,70,622,1540,645,56.66,0
SOL-008362,22,F,soltero,Familiar,1,Selva,Urbano,10533,4,Mensual,Servicios,8999,40,5399.4,1611,1319,8329.4,490,270,202,962,202,886,88.45,1
SOL-008363,35,M,soltero,Alquilada,1,Selva,Urbano,3857,10,Mensual,Servicios,8995,70,2698.5,2586,114,5398.5,490,80,145,715,1595,896,86.76,1
SOL-008364,31,F,divorciado,Familiar,1,Selva,Urbano,2794,111,Diario,Servicios,3992,54,1836.32,1011,365,3212.32,490,146,268,904,8040,447,71.86,0
SOL-008365,59,M,conviviente,Familiar,5,Costa,Periurbano,2943,68,Diario,Comercio,6938,50,3469,1033,797,5299,1130,171,320,1621,5760,755,69.41,0
SOL-008366,69,M,soltero,Alquilada,1,Sierra,Periurbano,12253,18,Semanal,Produccion,9966,53,4684.02,1039,1857,7580.02,450,364,933,1747,18660,615,76.95,0
SOL-008367,67,F,viudo,Familiar,3,Sierra,Periurbano,2217,12,Mensual,Transporte,5813,56,2557.72,613,311,3481.72,740,183,213,1136,3834,871,67.37,0
SOL-008368,43,M,soltero,Familiar,1,Selva,Rural,2226,4,Mensual,Transporte,3626,45,1994.3,765,533,3292.3,350,183,310,843,8370,352,74.39,0
SOL-008369,64,F,soltero,Familiar,1,Selva,Rural,11618,42,Semanal,Comercio,6875,42,3987.5,1033,538,5558.5,350,257,437,1044,6555,992,81.22,0
SOL-008370,44,F,viudo,Alquilada,1,Costa,Periurbano,530,44,Semanal,Comercio,4041,56,1778.04,312,533,2623.04,480,125,331,936,1324,733,64.32,1
SOL-008371,68,F,soltero,Familiar,1,Selva,Urbano,2666,38,Semanal,Produccion,5311,15,4514.35,158,526,5198.35,490,155,55,700,1485,823,86.53,1
SOL-008372,40,F,conviviente,Familiar,3,Selva,Periurbano,959,114,Diario,Produccion,1600,70,480,43,276,799,740,49,40,829,1080,510,-3.75,0
SOL-008373,50,M,viudo,Familiar,5,Sierra,Urbano,2317,24,Quincenal,Produccion,9003,63,3331.11,2284,1373,6988.11,1180,326,436,1942,4796,922,72.21,1
SOL-008374,23,M,viudo,Propia,2,Selva,Urbano,1075,19,Quincenal,Transporte,2988,81,567.72,20,386,973.72,640,54,52,746,104,909,23.39,0
SOL-008375,69,F,viudo,Alquilada,4,Selva,Urbano,8860,74,Diario,Produccion,5864,15,4984.4,1681,425,7090.4,990,219,947,2156,17046,643,69.59,0
SOL-008376,61,F,conviviente,Alquilada,1,Sierra,Periurbano,8048,28,Semanal,Comercio,6108,56,2687.52,1023,961,4671.52,450,189,421,1060,4210,776,77.31,0
SOL-008377,70,M,soltero,Propia,1,Costa,Periurbano,710,8,Semanal,Servicios,2826,69,876.06,564,154,1594.06,480,56,83,619,1494,910,61.17,0
SOL-008378,64,F,conviviente,Familiar,5,Selva,Periurbano,1867,14,Quincenal,Comercio,2206,52,1058.88,475,289,1822.88,1080,62,174,1316,3828,565,27.81,0
SOL-008379,27,F,divorciado,Alquilada,5,Selva,Urbano,360,94,Diario,Comercio,1387,45,762.85,339,257,1358.85,1160,59,87,1306,1044,913,3.89,0
SOL-008380,23,M,soltero,Familiar,1,Sierra,Urbano,22307,8,Quincenal,Produccion,9991,15,8492.35,642,1544,10678.35,520,623,433,1576,2598,779,85.24,1
SOL-008381,28,F,conviviente,Alquilada,5,Selva,Rural,4516,90,Diario,Comercio,5548,69,1719.88,676,1057,3452.88,840,151,150,1141,5400,633,66.96,0
SOL-008382,53,M,viudo,Propia,2,Costa,Urbano,949,113,Diario,Transporte,1392,70,417.6,14,214,645.6,710,48,70,828,1680,412,-28.25,0
SOL-008383,65,F,soltero,Propia,1,Costa,Rural,483,86,Diario,Comercio,8055,18,6605.1,962,1283,8850.1,430,172,1296,1898,6480,858,78.55,1
SOL-008384,57,F,conviviente,Alquilada,1,Sierra,Urbano,1315,9,Mensual,Comercio,1675,32,1139,98,196,1433,520,100,213,833,5112,338,41.87,0
SOL-008385,26,M,casado,Propia,6,Sierra,Rural,3020,12,Mensual,Produccion,9672,70,2901.6,2324,352,5577.6,1020,113,172,1305,2064,756,76.6,1
SOL-008386,22,F,viudo,Familiar,5,Sierra,Periurbano,2415,7,Quincenal,Servicios,8637,73,2331.99,1346,1675,5352.99,1050,148,121,1319,1089,655,75.36,1
SOL-008387,34,F,soltero,Alquilada,1,Costa,Urbano,427,19,Quincenal,Produccion,6104,68,1953.28,2,670,2625.28,550,155,54,759,486,735,71.09,1
SOL-008388,46,M,soltero,Alquilada,1,Costa,Urbano,4544,12,Mensual,Servicios,4717,60,1886.8,168,689,2743.8,550,160,344,1054,4128,601,61.59,0
SOL-008389,39,M,casado,Alquilada,1,Selva,Rural,5351,11,Mensual,Servicios,6811,60,2724.4,1619,344,4687.4,350,152,276,778,9936,531,83.4,0
SOL-008390,25,M,viudo,Alquilada,4,Sierra,Periurbano,1088,21,Quincenal,Produccion,6538,74,1699.88,1017,75,2791.88,890,162,115,1167,3450,545,58.2,0
SOL-008391,44,F,casado,Familiar,6,Selva,Urbano,1218,118,Diario,Transporte,3513,58,1475.46,541,260,2276.46,1330,80,165,1575,2310,994,30.81,0
SOL-008392,40,M,viudo,Alquilada,5,Sierra,Urbano,4130,21,Semanal,Produccion,7137,68,2283.84,869,328,3480.84,1180,166,251,1597,2510,978,54.12,1
SOL-008393,22,F,conviviente,Propia,3,Selva,Urbano,4402,17,Quincenal,Servicios,8939,66,3039.26,1940,406,5385.26,800,145,23,968,161,864,82.03,1
SOL-008394,27,M,soltero,Propia,1,Costa,Rural,4570,14,Semanal,Produccion,6136,73,1656.72,1382,364,3402.72,430,134,69,633,690,693,81.4,1
SOL-008395,33,F,divorciado,Familiar,1,Sierra,Periurbano,1428,93,Diario,Servicios,7163,68,2292.16,2067,194,4553.16,450,188,396,1034,13068,456,77.29,0
SOL-008396,44,F,conviviente,Propia,6,Costa,Rural,1708,3,Mensual,Transporte,2909,68,930.88,618,460,2008.88,1150,83,65,1298,1560,705,35.39,0
SOL-008397,43,F,divorciado,Familiar,4,Costa,Urbano,5019,17,Semanal,Transporte,4856,57,2088.08,1034,468,3590.08,1070,73,257,1400,5140,537,61,0
SOL-008398,41,M,conviviente,Propia,5,Costa,Urbano,2281,23,Quincenal,Comercio,4403,74,1144.78,197,683,2024.78,1250,113,64,1427,1728,790,29.52,0
SOL-008399,62,F,conviviente,Propia,1,Costa,Rural,1182,10,Quincenal,Comercio,2324,72,650.72,61,418,1129.72,430,65,113,608,791,952,46.18,1
SOL-008400,69,M,divorciado,Alquilada,5,Sierra,Periurbano,5496,66,Diario,Transporte,7068,72,1979.04,1830,483,4292.04,1050,70,334,1454,668,909,66.12,1
SOL-008401,35,F,casado,Propia,6,Selva,Urbano,6267,43,Semanal,Comercio,6995,49,3567.45,1228,296,5091.45,1330,287,624,2241,3744,887,55.99,1
SOL-008402,30,M,divorciado,Alquilada,2,Sierra,Periurbano,5941,80,Diario,Transporte,8917,68,2853.44,937,112,3902.44,590,126,556,1272,3336,768,67.41,0
SOL-008403,27,M,casado,Alquilada,3,Sierra,Periurbano,2397,23,Quincenal,Comercio,2882,71,835.78,798,285,1918.78,740,72,18,830,180,833,56.74,1
SOL-008404,21,M,soltero,Propia,1,Costa,Periurbano,3062,7,Quincenal,Produccion,3998,50,1999,993,328,3320,480,82,187,749,935,854,77.44,1
SOL-008405,42,F,conviviente,Familiar,2,Sierra,Rural,1405,4,Mensual,Produccion,4627,69,1434.37,222,596,2252.37,520,64,52,636,624,650,71.76,1
SOL-008406,61,F,conviviente,Propia,6,Selva,Rural,672,19,Quincenal,Transporte,5648,77,1299.04,543,1055,2897.04,970,125,233,1328,1398,826,54.16,1
SOL-008407,30,F,divorciado,Familiar,2,Costa,Urbano,2106,53,Diario,Servicios,1952,56,858.88,72,147,1077.88,710,68,117,895,234,946,16.97,0
SOL-008408,66,F,casado,Propia,3,Sierra,Periurbano,1210,5,Mensual,Servicios,3550,65,1242.5,917,539,2698.5,740,105,119,964,357,668,64.28,1
SOL-008409,28,F,conviviente,Familiar,2,Sierra,Urbano,3651,82,Diario,Comercio,2669,10,2402.1,467,395,3264.1,670,99,147,916,4851,503,71.94,0
SOL-008410,32,F,divorciado,Familiar,4,Sierra,Rural,823,19,Semanal,Transporte,3744,68,1198.08,494,493,2185.08,750,84,149,983,2384,846,55.01,0
SOL-008411,70,M,casado,Familiar,3,Selva,Rural,5560,12,Quincenal,Transporte,7587,64,2731.32,1188,1383,5302.32,590,226,271,1087,2710,887,79.5,1
SOL-008412,40,M,conviviente,Familiar,2,Selva,Urbano,1909,7,Semanal,Produccion,8363,65,2927.05,698,484,4109.05,640,271,102,1013,306,916,75.35,1
SOL-008413,19,M,soltero,Alquilada,1,Costa,Rural,4382,11,Mensual,Comercio,4560,40,2736,533,215,3484,430,65,54,549,756,987,84.24,1
SOL-008414,60,M,soltero,Propia,1,Sierra,Periurbano,4981,22,Semanal,Comercio,7298,60,2919.2,269,1407,4595.2,450,235,247,932,2223,838,79.72,1
SOL-008415,28,M,conviviente,Familiar,5,Costa,Periurbano,4898,9,Mensual,Comercio,6704,70,2011.2,892,485,3388.2,1130,68,214,1412,1926,960,58.33,1
SOL-008416,45,F,divorciado,Propia,4,Costa,Urbano,3847,13,Semanal,Comercio,4167,18,3416.94,74,0,3490.94,1070,54,77,1201,1386,772,65.6,1
SOL-008417,70,M,divorciado,Familiar,2,Selva,Periurbano,2249,3,Quincenal,Servicios,4939,73,1333.53,285,491,2109.53,580,69,48,697,432,925,66.96,1
SOL-008418,47,M,casado,Propia,2,Costa,Urbano,1114,20,Semanal,Produccion,1199,53,563.53,98,236,897.53,710,54,41,805,410,730,10.31,0
SOL-008419,28,M,viudo,Familiar,1,Costa,Urbano,2192,52,Semanal,Servicios,1954,61,762.06,45,290,1097.06,550,57,1,608,15,870,44.58,1
SOL-008420,50,F,soltero,Alquilada,1,Selva,Urbano,376,9,Mensual,Comercio,2910,73,785.7,56,326,1167.7,490,68,119,677,3927,355,42.02,0
SOL-008421,52,M,viudo,Alquilada,5,Costa,Urbano,3966,9,Mensual,Transporte,7252,63,2683.24,3,828,3514.24,1250,81,100,1431,1200,854,59.28,1
SOL-008422,34,M,divorciado,Propia,2,Costa,Urbano,2269,113,Diario,Produccion,3032,67,1000.56,168,398,1566.56,710,71,164,945,5904,342,39.68,0
SOL-008423,23,F,divorciado,Propia,2,Costa,Rural,3877,19,Semanal,Transporte,3524,45,1938.2,517,640,3095.2,560,93,203,856,812,805,72.34,1
SOL-008424,58,M,soltero,Alquilada,1,Selva,Urbano,3522,45,Semanal,Servicios,3538,18,2901.16,63,332,3296.16,490,203,0,693,0,904,78.98,1
SOL-008425,55,M,soltero,Alquilada,1,Costa,Rural,1523,120,Diario,Produccion,3035,74,789.1,819,164,1772.1,430,54,27,511,540,767,71.16,1
SOL-008426,69,M,soltero,Alquilada,1,Sierra,Rural,7946,11,Mensual,Servicios,8971,61,3498.69,1264,873,5635.69,390,245,21,656,378,833,88.36,1
SOL-008427,55,M,soltero,Propia,1,Sierra,Periurbano,3365,9,Quincenal,Transporte,6136,74,1595.36,531,176,2302.36,450,111,280,841,4200,500,63.47,0
SOL-008428,25,M,soltero,Familiar,1,Sierra,Periurbano,1648,22,Quincenal,Transporte,9353,76,2244.72,1800,308,4352.72,450,132,173,755,3633,655,82.65,0
SOL-008429,52,F,divorciado,Propia,3,Selva,Rural,2405,67,Diario,Produccion,5119,58,2149.98,407,273,2829.98,590,79,123,792,2583,771,72.01,0
SOL-008430,18,M,soltero,Propia,1,Costa,Urbano,14671,8,Mensual,Produccion,9321,35,6058.65,2763,338,9159.65,550,379,53,982,106,717,89.28,1
SOL-008431,59,F,conviviente,Alquilada,1,Costa,Urbano,8529,22,Semanal,Produccion,9649,63,3570.13,2157,906,6633.13,550,110,343,1003,4802,837,84.88,1
SOL-008432,61,F,casado,Alquilada,5,Costa,Urbano,526,5,Mensual,Servicios,4358,72,1220.24,393,169,1782.24,1250,98,101,1449,505,904,18.7,0
SOL-008433,27,M,viudo,Propia,5,Sierra,Rural,2020,35,Semanal,Transporte,5675,64,2043,973,127,3143,890,139,143,1172,2574,693,62.71,0
SOL-008434,64,M,casado,Propia,1,Selva,Urbano,1104,4,Quincenal,Produccion,1113,60,445.2,126,48,619.2,490,49,77,616,693,791,0.52,0
SOL-008435,66,M,soltero,Propia,1,Sierra,Urbano,1219,76,Diario,Transporte,2858,75,714.5,301,263,1278.5,520,69,129,718,1935,555,43.84,0
SOL-008436,51,M,casado,Alquilada,4,Selva,Periurbano,920,23,Semanal,Servicios,4259,61,1661.01,645,208,2514.01,920,94,105,1119,525,661,55.49,1
SOL-008437,56,F,viudo,Alquilada,4,Costa,Periurbano,3530,11,Mensual,Servicios,4369,67,1441.77,611,526,2578.77,960,78,55,1093,495,988,57.62,1
SOL-008438,58,M,soltero,Alquilada,1,Costa,Rural,3971,21,Quincenal,Comercio,4564,52,2190.72,171,591,2952.72,430,56,101,587,1212,659,80.12,1
SOL-008439,33,F,viudo,Familiar,4,Sierra,Urbano,5977,10,Mensual,Comercio,8862,63,3278.94,1596,865,5739.94,1000,297,307,1604,1842,883,72.06,1
SOL-008440,30,M,viudo,Alquilada,4,Selva,Rural,1101,9,Semanal,Servicios,1259,67,415.47,222,143,780.47,710,46,2,758,42,718,2.88,0
SOL-008441,40,F,viudo,Alquilada,5,Selva,Rural,1546,14,Quincenal,Produccion,2151,68,688.32,139,136,963.32,840,62,61,963,549,852,0.03,0
SOL-008442,59,F,viudo,Propia,6,Costa,Urbano,4411,106,Diario,Servicios,8444,51,4137.56,2353,1184,7674.56,1440,352,128,1920,1536,867,74.98,1
SOL-008443,36,M,conviviente,Alquilada,5,Sierra,Periurbano,4156,2,Quincenal,Servicios,5360,74,1393.6,1296,439,3128.6,1050,109,86,1245,2064,966,60.21,1
SOL-008444,40,M,soltero,Propia,1,Sierra,Urbano,1758,3,Mensual,Produccion,8620,67,2844.6,1116,1243,5203.6,520,191,356,1067,6408,617,79.49,0
SOL-008445,45,M,conviviente,Alquilada,4,Costa,Rural,4734,19,Semanal,Transporte,6742,72,1887.76,1175,870,3932.76,840,82,59,981,531,841,75.06,1
