ID,edad,genero,estado_civil,tipo_vivienda,integrantes,zona_geografica,tipo_zona,monto_solicitado,plazo,periodo,sector_economico,ingreso_mensual_bruto,costo_inversion,ingreso_mensual_neto,ingreso_adicional,ingreso_terceros,ingreso_total,gasto_basico,gastos_operativos,gastos_financieros,gasto_total,puntaje_experian,aprobado
SOL-007218,29,M,conviviente,Propia,4,Sierra,Urbano,1818,7,Semanal,Comercio,5306,63,1963.22,876,775,3614.22,1000,157,43,1200,730,1
SOL-007219,55,F,conviviente,Familiar,1,Selva,Rural,13494,5,Mensual,Comercio,6819,15,5796.15,1807,1026,8629.15,350,508,227,1085,936,1
SOL-007220,45,F,conviviente,Propia,2,Costa,Rural,3218,86,Diario,Transporte,9932,65,3476.2,1627,1103,6206.2,560,332,615,1507,984,1
SOL-007221,61,F,conviviente,Alquilada,2,Selva,Periurbano,5353,16,Semanal,Servicios,8372,58,3516.24,533,834,4883.24,580,297,134,1011,745,1
SOL-007222,59,M,viudo,Alquilada,2,Selva,Urbano,2193,2,Quincenal,Servicios,6663,63,2465.31,1733,625,4823.31,640,152,332,1124,827,0
SOL-007223,26,M,viudo,Alquilada,1,Sierra,Rural,3476,5,Mensual,Produccion,4683,65,1639.05,1177,714,3530.05,390,152,327,869,894,1
SOL-007224,63,F,soltero,Propia,1,Selva,Rural,3800,6,Quincenal,Produccion,6224,72,1742.72,214,1067,3023.72,350,165,208,723,867,0
SOL-007225,41,F,divorciado,Alquilada,6,Costa,Urbano,1657,118,Diario,Servicios,9442,52,4532.16,2048,1496,8076.16,1440,444,329,2213,994,1
SOL-007226,29,F,divorciado,Familiar,4,Sierra,Urbano,1050,11,Mensual,Servicios,1421,71,412.09,286,253,951.09,1000,49,39,1088,773,0
SOL-007227,60,F,divorciado,Alquilada,6,Sierra,Periurbano,8897,21,Semanal,Produccion,8901,56,3916.44,1973,396,6285.44,1210,369,268,1847,837,1
SOL-007228,60,M,casado,Alquilada,3,Sierra,Rural,6541,18,Quincenal,Servicios,8781,74,2283.06,612,328,3223.06,630,149,453,1232,864,1
SOL-007229,31,F,conviviente,Propia,1,Costa,Periurbano,1795,105,Diario,Comercio,6037,15,5131.45,1748,927,7806.45,480,401,62,943,834,1
SOL-007230,58,F,viudo,Propia,4,Costa,Periurbano,13869,22,Quincenal,Comercio,8741,43,4982.37,1938,1083,8003.37,960,83,126,1169,932,1
SOL-007231,51,M,casado,Familiar,6,Selva,Rural,4065,20,Quincenal,Servicios,4946,70,1483.8,7,448,1938.8,970,100,252,1322,815,0
SOL-007232,35,M,conviviente,Propia,3,Sierra,Urbano,9406,11,Mensual,Transporte,8710,54,4006.6,2336,931,7273.6,830,321,632,1783,919,1
SOL-007233,67,F,conviviente,Familiar,1,Costa,Rural,3424,4,Quincenal,Servicios,4277,40,2566.2,887,707,4160.2,430,229,260,919,690,0
SOL-007234,39,F,soltero,Familiar,1,Costa,Rural,7679,11,Quincenal,Transporte,9142,67,3016.86,2640,1245,6901.86,430,110,581,1121,982,1
SOL-007235,58,F,casado,Familiar,5,Costa,Periurbano,713,19,Semanal,Comercio,1688,65,590.8,13,32,635.8,1130,55,6,1191,663,0
SOL-007236,30,M,casado,Alquilada,5,Sierra,Rural,2740,89,Diario,Transporte,1520,10,1368,317,225,1910,890,84,86,1060,842,0
SOL-007237,70,M,viudo,Familiar,5,Costa,Periurbano,1386,7,Quincenal,Transporte,1489,40,893.4,91,242,1226.4,1130,63,48,1241,748,0
SOL-007238,47,M,soltero,Familiar,1,Sierra,Rural,4021,13,Quincenal,Servicios,5499,69,1704.69,1647,325,3676.69,390,54,42,486,983,1
SOL-007239,21,F,soltero,Familiar,1,Sierra,Rural,2001,19,Quincenal,Servicios,3241,72,907.48,622,355,1884.48,390,55,16,461,993,1
SOL-007240,48,M,divorciado,Familiar,6,Selva,Rural,18008,33,Semanal,Transporte,9321,31,6431.49,492,1807,8730.49,970,401,1260,2631,709,0
SOL-007241,23,M,casado,Propia,4,Sierra,Periurbano,1759,99,Diario,Servicios,7855,40,4713,1349,347,6409,890,217,44,1151,737,1
SOL-007242,29,F,divorciado,Alquilada,3,Costa,Rural,6422,11,Mensual,Transporte,9874,63,3653.38,1062,1715,6430.38,700,73,19,792,804,1
SOL-007243,28,M,viudo,Propia,2,Sierra,Rural,4961,12,Mensual,Produccion,7515,70,2254.5,1569,1140,4963.5,520,62,35,617,975,1
SOL-007244,48,M,divorciado,Propia,6,Costa,Rural,6915,3,Mensual,Transporte,8733,65,3056.55,533,1109,4698.55,1150,71,591,1812,737,0
SOL-007245,24,F,casado,Alquilada,3,Selva,Urbano,761,17,Semanal,Servicios,1826,54,839.96,84,77,1000.96,800,58,70,928,723,0
SOL-007246,36,F,soltero,Familiar,1,Sierra,Rural,3066,70,Diario,Transporte,7425,68,2376,2132,1386,5894,390,95,115,600,712,1
SOL-007247,24,M,soltero,Alquilada,1,Selva,Periurbano,2597,16,Semanal,Produccion,4006,61,1562.34,750,661,2973.34,430,50,122,602,671,1
SOL-007248,65,F,conviviente,Familiar,3,Costa,Urbano,6888,16,Semanal,Comercio,9047,15,7689.95,2292,160,10141.95,890,77,911,1878,700,1
SOL-007249,50,F,conviviente,Familiar,4,Selva,Rural,2371,47,Semanal,Servicios,5468,77,1257.64,1097,663,3017.64,710,72,5,787,682,1
SOL-007250,37,F,divorciado,Propia,4,Selva,Periurbano,556,4,Mensual,Transporte,1714,66,582.76,386,182,1150.76,920,58,62,1040,809,0
SOL-007251,57,F,divorciado,Propia,1,Costa,Urbano,1523,28,Semanal,Produccion,1725,70,517.5,484,328,1329.5,550,51,28,629,696,1
SOL-007252,62,F,divorciado,Alquilada,1,Costa,Periurbano,18368,16,Quincenal,Transporte,8215,15,6982.75,1474,780,9236.75,480,76,236,792,929,1
SOL-007253,25,M,viudo,Familiar,4,Selva,Rural,451,15,Quincenal,Produccion,2676,63,990.12,411,318,1719.12,710,53,60,823,822,1
SOL-007254,60,M,casado,Alquilada,6,Costa,Periurbano,7402,89,Diario,Produccion,9748,54,4484.08,1823,688,6995.08,1300,300,451,2051,776,0
SOL-007255,23,M,casado,Alquilada,3,Sierra,Rural,13865,115,Diario,Transporte,7721,40,4632.6,2157,288,7077.6,630,213,440,1283,981,0
SOL-007256,20,F,soltero,Propia,1,Selva,Periurbano,4536,7,Mensual,Comercio,6185,58,2597.7,1153,641,4391.7,430,193,197,820,935,1
SOL-007257,30,M,conviviente,Propia,1,Sierra,Urbano,2513,56,Diario,Produccion,9277,76,2226.48,491,1655,4372.48,520,143,19,682,727,1
SOL-007258,41,F,viudo,Propia,6,Sierra,Urbano,4799,104,Diario,Transporte,6548,40,3928.8,542,1102,5572.8,1350,375,758,2483,663,1
SOL-007259,45,F,viudo,Familiar,6,Costa,Urbano,1747,8,Quincenal,Servicios,9419,72,2637.32,534,1362,4533.32,1440,163,245,1848,727,1
SOL-007260,31,F,viudo,Alquilada,4,Sierra,Periurbano,797,46,Diario,Comercio,4976,67,1642.08,1384,616,3642.08,890,51,128,1069,842,1
SOL-007261,56,M,soltero,Propia,1,Selva,Periurbano,4607,38,Diario,Servicios,8423,63,3116.51,2298,183,5597.51,430,123,588,1141,795,0
SOL-007262,36,M,divorciado,Familiar,6,Costa,Periurbano,6807,53,Diario,Transporte,8963,68,2868.16,1203,1308,5379.16,1300,112,193,1605,937,0
SOL-007263,66,F,divorciado,Alquilada,4,Sierra,Urbano,870,13,Quincenal,Servicios,5601,68,1792.32,475,614,2881.32,1000,99,53,1152,985,1
SOL-007264,55,F,soltero,Propia,1,Sierra,Rural,438,15,Semanal,Servicios,6751,73,1822.77,1746,763,4331.77,390,179,172,741,808,1
SOL-007265,35,M,conviviente,Propia,2,Costa,Rural,1950,105,Diario,Produccion,6202,74,1612.52,1529,916,4057.52,560,125,320,1005,953,1
SOL-007266,33,M,casado,Propia,6,Costa,Periurbano,2328,8,Mensual,Produccion,1762,55,792.9,261,17,1070.9,1300,60,24,1384,668,0
SOL-007267,44,M,viudo,Alquilada,1,Selva,Periurbano,1113,31,Semanal,Produccion,8582,65,3003.7,2089,1030,6122.7,430,110,500,1040,930,1
SOL-007268,30,M,casado,Familiar,6,Costa,Periurbano,2196,20,Semanal,Comercio,6175,68,1976,736,406,3118,1300,70,174,1544,725,1
SOL-007269,38,M,viudo,Familiar,5,Sierra,Urbano,3181,6,Mensual,Comercio,9315,70,2794.5,976,230,4000.5,1180,264,191,1635,680,1
SOL-007270,19,M,soltero,Familiar,1,Selva,Urbano,838,16,Semanal,Transporte,2334,40,1400.4,498,454,2352.4,490,91,119,700,892,1
SOL-007271,26,F,soltero,Propia,1,Selva,Rural,4174,81,Diario,Produccion,7525,63,2784.25,1851,121,4756.25,350,65,71,486,834,1
SOL-007272,60,F,soltero,Alquilada,1,Sierra,Periurbano,1674,11,Mensual,Produccion,2759,76,662.16,652,142,1456.16,450,63,22,535,909,1
SOL-007273,23,F,divorciado,Alquilada,4,Sierra,Urbano,1073,23,Semanal,Servicios,2202,73,594.54,376,380,1350.54,1000,56,100,1156,832,0
SOL-007274,70,M,viudo,Alquilada,3,Sierra,Periurbano,982,4,Mensual,Transporte,2473,63,915.01,323,296,1534.01,740,70,18,828,950,1
SOL-007275,33,F,divorciado,Propia,6,Sierra,Rural,1056,31,Semanal,Servicios,3361,61,1310.79,261,333,1904.79,1020,83,27,1130,820,1
SOL-007276,24,M,soltero,Alquilada,1,Selva,Urbano,7462,46,Semanal,Transporte,4998,45,2748.9,768,886,4402.9,490,130,75,695,929,1
SOL-007277,64,F,soltero,Familiar,1,Selva,Urbano,1581,34,Diario,Servicios,7751,72,2170.28,1986,1424,5580.28,490,172,114,776,989,1
SOL-007278,44,F,viudo,Propia,1,Sierra,Periurbano,2837,16,Semanal,Produccion,2624,57,1128.32,752,479,2359.32,450,65,137,652,905,1
SOL-007279,53,M,casado,Alquilada,1,Costa,Rural,2688,7,Mensual,Comercio,3514,73,948.78,403,495,1846.78,430,90,140,660,816,1
SOL-007280,28,F,casado,Alquilada,4,Sierra,Urbano,1708,18,Quincenal,Transporte,2950,67,973.5,640,554,2167.5,1000,61,23,1084,703,1
SOL-007281,23,F,soltero,Propia,1,Costa,Urbano,7058,7,Quincenal,Comercio,7859,50,3929.5,774,1567,6270.5,550,234,528,1312,740,0
SOL-007282,70,F,soltero,Familiar,1,Selva,Urbano,1459,21,Quincenal,Produccion,2172,72,608.16,110,409,1127.16,490,57,66,613,679,1
SOL-007283,30,F,casado,Propia,5,Selva,Periurbano,691,9,Mensual,Servicios,6913,70,2073.9,1850,1089,5012.9,1080,128,150,1358,894,1
SOL-007284,56,F,soltero,Familiar,1,Costa,Periurbano,2066,17,Quincenal,Servicios,5729,76,1374.96,39,133,1546.96,480,123,251,854,988,1
SOL-007285,28,M,divorciado,Propia,6,Selva,Rural,3723,8,Mensual,Transporte,4594,63,1699.78,793,531,3023.78,970,53,144,1167,956,1
SOL-007286,39,M,conviviente,Alquilada,1,Selva,Urbano,5330,13,Quincenal,Servicios,6956,68,2225.92,1966,71,4262.92,490,190,21,701,664,1
SOL-007287,35,M,soltero,Familiar,1,Sierra,Rural,1770,90,Diario,Comercio,5154,63,1906.98,343,370,2619.98,390,79,137,606,672,1
SOL-007288,64,M,conviviente,Alquilada,4,Costa,Periurbano,1564,118,Diario,Servicios,1201,50,600.5,241,130,971.5,960,50,32,1042,927,0
SOL-007289,57,M,soltero,Alquilada,1,Costa,Urbano,11034,6,Quincenal,Servicios,8565,45,4710.75,694,137,5541.75,550,60,144,754,657,0
SOL-007290,20,M,soltero,Alquilada,1,Sierra,Rural,7593,14,Quincenal,Transporte,9268,68,2965.76,745,493,4203.76,390,113,564,1067,988,0
SOL-007291,22,F,casado,Propia,4,Sierra,Urbano,337,5,Mensual,Produccion,1008,71,292.32,133,186,611.32,1000,42,15,1057,653,0
SOL-007292,23,M,soltero,Familiar,1,Selva,Rural,8554,45,Semanal,Comercio,9564,45,5260.2,343,301,5904.2,350,183,786,1319,739,1
SOL-007293,53,M,conviviente,Propia,4,Selva,Urbano,1759,86,Diario,Comercio,4946,68,1582.72,1196,750,3528.72,990,75,314,1379,933,1
SOL-007294,35,F,conviviente,Propia,3,Sierra,Periurbano,4904,8,Quincenal,Servicios,9117,61,3555.63,2416,1387,7358.63,740,133,115,988,929,1
SOL-007295,64,F,soltero,Familiar,1,Sierra,Urbano,1154,11,Semanal,Comercio,1431,55,643.95,425,200,1268.95,520,52,121,693,970,0
SOL-007296,49,M,soltero,Propia,1,Sierra,Rural,2094,116,Diario,Servicios,3276,74,851.76,938,259,2048.76,390,74,2,466,924,1
SOL-007297,64,F,casado,Propia,2,Costa,Rural,2385,39,Semanal,Produccion,7021,65,2457.35,1152,640,4249.35,560,195,29,784,973,1
SOL-007298,31,M,conviviente,Alquilada,2,Costa,Periurbano,10475,9,Mensual,Comercio,6027,18,4942.14,627,149,5718.14,630,189,184,1003,897,1
SOL-007299,60,M,conviviente,Alquilada,4,Sierra,Urbano,2848,13,Quincenal,Comercio,3488,41,2057.92,141,288,2486.92,1000,55,149,1204,745,1
SOL-007300,45,F,soltero,Alquilada,1,Selva,Urbano,1369,46,Diario,Comercio,6711,66,2281.74,1208,38,3527.74,490,194,109,793,979,1
SOL-007301,26,M,soltero,Alquilada,1,Selva,Periurbano,3839,12,Semanal,Comercio,4885,71,1416.65,232,76,1724.65,430,109,45,584,794,0
SOL-007302,63,F,conviviente,Alquilada,2,Costa,Urbano,586,39,Diario,Servicios,5572,63,2061.64,277,24,2362.64,710,180,89,979,653,1
SOL-007303,63,F,soltero,Propia,1,Selva,Periurbano,959,10,Mensual,Comercio,2532,52,1215.36,24,166,1405.36,430,65,60,555,886,1
SOL-007304,62,M,soltero,Propia,1,Selva,Urbano,2127,5,Mensual,Transporte,5415,64,1949.4,1060,976,3985.4,490,92,335,917,801,1
SOL-007305,20,M,soltero,Propia,1,Selva,Periurbano,10132,63,Diario,Transporte,9952,63,3682.24,2510,433,6625.24,430,278,612,1320,739,0
SOL-007306,27,F,conviviente,Alquilada,2,Costa,Periurbano,5617,11,Quincenal,Comercio,7026,40,4215.6,833,439,5487.6,630,247,617,1494,783,1
SOL-007307,34,F,viudo,Familiar,3,Selva,Rural,4764,11,Mensual,Transporte,5909,18,4845.38,27,731,5603.38,590,250,287,1127,719,1
SOL-007308,54,M,casado,Propia,5,Costa,Periurbano,5627,44,Semanal,Produccion,5985,65,2094.75,204,971,3269.75,1130,119,292,1541,877,1
SOL-007309,47,F,conviviente,Alquilada,1,Costa,Periurbano,5173,111,Diario,Produccion,9893,65,3462.55,434,1389,5285.55,480,104,290,874,732,1
SOL-007310,28,F,divorciado,Alquilada,6,Sierra,Rural,8193,9,Mensual,Servicios,4306,34,2841.96,984,440,4265.96,1020,180,510,1710,789,1
SOL-007311,62,F,divorciado,Propia,3,Costa,Rural,1443,5,Mensual,Produccion,5159,67,1702.47,226,603,2531.47,700,52,119,871,929,1
SOL-007312,49,M,viudo,Familiar,2,Sierra,Rural,8131,22,Semanal,Transporte,9466,60,3786.4,2793,1693,8272.4,520,274,208,1002,831,1
SOL-007313,68,F,divorciado,Familiar,6,Costa,Urbano,850,9,Quincenal,Comercio,1025,57,440.75,156,194,790.75,1440,49,12,1501,920,0
SOL-007314,70,F,viudo,Propia,4,Selva,Urbano,4350,12,Quincenal,Comercio,3820,61,1489.8,599,314,2402.8,990,139,277,1406,813,0
SOL-007315,69,M,casado,Alquilada,2,Sierra,Periurbano,3017,31,Semanal,Transporte,8477,74,2204.02,1192,1326,4722.02,590,168,202,960,825,1
SOL-007316,69,F,soltero,Propia,1,Selva,Rural,1424,6,Quincenal,Transporte,1179,42,683.82,289,15,987.82,350,53,57,460,694,0
SOL-007317,51,F,casado,Propia,3,Costa,Rural,1624,50,Diario,Comercio,6490,69,2011.9,855,749,3615.9,700,52,280,1032,660,1
SOL-007318,60,M,conviviente,Alquilada,1,Costa,Rural,2102,6,Quincenal,Comercio,4495,63,1663.15,1057,132,2852.15,430,70,183,683,722,1
SOL-007319,68,M,viudo,Alquilada,5,Sierra,Rural,1042,2,Quincenal,Produccion,2128,65,744.8,445,234,1423.8,890,71,143,1104,801,0
SOL-007320,28,F,viudo,Propia,4,Selva,Rural,6359,8,Quincenal,Produccion,8888,57,3821.84,2229,563,6613.84,710,255,405,1370,925,1
SOL-007321,56,F,casado,Familiar,5,Sierra,Periurbano,1243,13,Quincenal,Transporte,3294,73,889.38,771,41,1701.38,1050,86,101,1237,918,0
SOL-007322,65,M,soltero,Familiar,1,Costa,Urbano,3921,8,Mensual,Servicios,5834,59,2391.94,1523,578,4492.94,550,158,308,1016,736,1
SOL-007323,37,M,divorciado,Propia,6,Costa,Periurbano,3928,12,Mensual,Servicios,4471,35,2906.15,1271,316,4493.15,1300,263,449,2012,888,1
SOL-007324,46,M,conviviente,Familiar,3,Selva,Rural,1616,17,Quincenal,Servicios,4129,65,1445.15,1107,791,3343.15,590,63,102,755,768,1
SOL-007325,65,M,divorciado,Propia,6,Costa,Periurbano,3718,20,Quincenal,Produccion,4207,22,3281.46,344,308,3933.46,1300,247,344,1891,872,1
SOL-007326,36,M,soltero,Propia,1,Sierra,Periurbano,673,17,Semanal,Transporte,2880,68,921.6,439,95,1455.6,450,50,184,684,870,1
SOL-007327,42,F,conviviente,Propia,2,Sierra,Urbano,3489,22,Quincenal,Transporte,3143,59,1288.63,599,430,2317.63,670,117,104,891,945,1
SOL-007328,29,F,conviviente,Propia,5,Selva,Rural,1491,34,Semanal,Comercio,9269,72,2595.32,534,968,4097.32,840,219,450,1509,906,1
SOL-007329,57,F,casado,Familiar,2,Selva,Rural,5432,39,Semanal,Produccion,8901,62,3382.38,831,367,4580.38,470,250,93,813,691,1
SOL-007330,52,F,soltero,Propia,1,Selva,Periurbano,1036,4,Mensual,Transporte,1188,59,487.08,204,167,858.08,430,50,6,486,810,0
SOL-007331,51,M,divorciado,Familiar,5,Selva,Rural,8194,107,Diario,Produccion,8273,63,3061.01,1184,705,4950.01,840,271,201,1312,856,0
SOL-007332,58,M,viudo,Familiar,3,Sierra,Urbano,1351,11,Mensual,Transporte,1839,70,551.7,438,223,1212.7,830,54,47,931,820,0
SOL-007333,33,F,soltero,Familiar,1,Selva,Periurbano,644,3,Mensual,Comercio,1170,71,339.3,233,43,615.3,430,38,13,481,974,0
SOL-007334,65,F,divorciado,Alquilada,2,Sierra,Urbano,893,21,Quincenal,Produccion,7674,64,2762.64,46,641,3449.64,670,142,433,1245,988,1
SOL-007335,52,F,casado,Propia,2,Selva,Urbano,3181,5,Mensual,Produccion,6836,82,1230.48,1777,939,3946.48,640,84,113,837,954,1
SOL-007336,20,F,soltero,Propia,1,Sierra,Periurbano,2721,44,Diario,Comercio,1796,15,1526.6,434,355,2315.6,450,58,98,606,884,0
SOL-007337,55,M,conviviente,Alquilada,6,Sierra,Periurbano,7693,101,Diario,Comercio,8554,60,3421.6,1430,1115,5966.6,1210,185,399,1794,751,0
SOL-007338,56,F,divorciado,Familiar,4,Selva,Urbano,2282,117,Diario,Comercio,7487,65,2620.45,2029,829,5478.45,990,206,45,1241,763,1
SOL-007339,70,F,casado,Propia,4,Sierra,Periurbano,2447,31,Diario,Comercio,5891,68,1885.12,1643,746,4274.12,890,68,226,1184,707,0
SOL-007340,24,F,soltero,Familiar,1,Selva,Periurbano,2251,65,Diario,Comercio,3548,70,1064.4,727,36,1827.4,430,92,104,626,977,0
SOL-007341,55,M,casado,Propia,6,Selva,Rural,1853,48,Semanal,Transporte,4079,60,1631.6,1144,221,2996.6,970,155,26,1151,846,1
SOL-007342,59,M,soltero,Alquilada,1,Costa,Urbano,1273,75,Diario,Transporte,7262,70,2178.6,788,479,3445.6,550,99,30,679,948,1
SOL-007343,39,M,viudo,Alquilada,2,Costa,Periurbano,709,10,Mensual,Transporte,1171,77,269.33,16,139,424.33,630,43,2,675,749,0
SOL-007344,39,M,casado,Alquilada,1,Selva,Rural,3062,42,Diario,Comercio,5685,82,1023.3,1611,543,3177.3,350,68,40,458,727,0
SOL-007345,57,M,viudo,Alquilada,2,Selva,Urbano,1946,22,Quincenal,Transporte,4535,42,2630.3,1009,129,3768.3,640,80,35,755,895,1
SOL-007346,51,F,conviviente,Propia,3,Costa,Rural,5045,69,Diario,Produccion,2572,34,1697.52,214,446,2357.52,700,139,329,1168,763,0
SOL-007347,69,F,viudo,Familiar,1,Sierra,Rural,1665,60,Diario,Transporte,6292,77,1447.16,1472,1200,4119.16,390,126,85,601,741,1
SOL-007348,53,F,casado,Propia,3,Costa,Urbano,2764,6,Mensual,Produccion,5289,74,1375.14,633,134,2142.14,890,132,120,1142,867,0
SOL-007349,37,F,divorciado,Alquilada,6,Sierra,Urbano,5534,10,Mensual,Produccion,9537,66,3242.58,1776,1723,6741.58,1350,322,540,2212,715,1
SOL-007350,43,M,divorciado,Alquilada,3,Selva,Urbano,3450,21,Quincenal,Comercio,6144,71,1781.76,571,563,2915.76,800,150,164,1114,875,1
SOL-007351,36,F,conviviente,Alquilada,2,Sierra,Rural,1511,93,Diario,Servicios,3707,70,1112.1,697,264,2073.1,520,89,48,657,868,1
SOL-007352,20,F,soltero,Alquilada,1,Selva,Periurbano,2660,14,Quincenal,Comercio,8918,63,3299.66,1123,1068,5490.66,430,223,182,835,770,1
SOL-007353,67,M,divorciado,Alquilada,6,Selva,Periurbano,770,5,Mensual,Transporte,1328,74,345.28,340,26,711.28,1240,41,8,1289,989,0
SOL-007354,59,M,viudo,Alquilada,2,Costa,Periurbano,4459,39,Semanal,Comercio,8468,70,2540.4,1815,471,4826.4,630,221,496,1347,958,1
SOL-007355,55,M,conviviente,Familiar,1,Costa,Periurbano,8101,4,Mensual,Produccion,9637,59,3951.17,1637,1114,6702.17,480,72,158,710,765,1
SOL-007356,67,F,conviviente,Alquilada,6,Sierra,Periurbano,1458,12,Mensual,Transporte,9089,59,3726.49,581,1363,5670.49,1210,74,459,1743,904,1
SOL-007357,41,M,casado,Familiar,3,Selva,Rural,7331,40,Semanal,Produccion,9076,70,2722.8,2705,925,6352.8,590,210,433,1233,701,1
SOL-007358,20,M,soltero,Propia,1,Sierra,Rural,19358,98,Diario,Transporte,8446,15,7179.1,1854,891,9924.1,390,155,678,1223,747,0
SOL-007359,48,M,soltero,Alquilada,1,Sierra,Rural,4542,11,Mensual,Comercio,8409,34,5549.94,55,1644,7248.94,390,466,989,1845,800,1
SOL-007360,59,F,conviviente,Familiar,4,Selva,Urbano,3458,9,Quincenal,Comercio,4772,70,1431.6,1294,843,3568.6,990,77,263,1330,718,1
SOL-007361,43,M,casado,Familiar,3,Sierra,Urbano,578,79,Diario,Transporte,6118,74,1590.68,237,619,2446.68,830,139,276,1245,833,1
SOL-007362,66,F,viudo,Familiar,2,Costa,Urbano,7483,40,Semanal,Servicios,8647,55,3891.15,2505,753,7149.15,710,132,508,1350,893,1
SOL-007363,59,M,casado,Propia,6,Sierra,Rural,799,10,Semanal,Comercio,4525,72,1267,409,357,2033,1020,123,156,1299,751,0
SOL-007364,41,M,viudo,Familiar,6,Costa,Periurbano,13320,91,Diario,Servicios,8716,18,7147.12,449,447,8043.12,1300,526,772,2598,934,0
SOL-007365,56,M,soltero,Familiar,1,Selva,Periurbano,1082,20,Quincenal,Transporte,4597,85,689.55,1300,713,2702.55,430,56,43,529,872,1
SOL-007366,42,M,casado,Propia,6,Costa,Periurbano,4589,112,Diario,Comercio,5536,61,2159.04,1609,263,4031.04,1300,57,234,1591,732,1
SOL-007367,35,M,viudo,Alquilada,6,Selva,Urbano,2727,35,Diario,Transporte,4478,66,1522.52,613,303,2438.52,1330,140,198,1668,703,0
SOL-007368,58,F,viudo,Alquilada,1,Selva,Periurbano,674,49,Semanal,Comercio,1921,58,806.82,198,341,1345.82,430,77,102,609,748,1
SOL-007369,54,F,conviviente,Familiar,1,Costa,Rural,6321,41,Semanal,Transporte,9865,60,3946,2103,1700,7749,430,276,653,1359,937,1
SOL-007370,53,M,divorciado,Propia,6,Selva,Rural,3328,62,Diario,Produccion,4119,64,1482.84,330,707,2519.84,970,131,16,1117,815,0
SOL-007371,60,M,divorciado,Propia,5,Costa,Rural,918,2,Quincenal,Produccion,1242,52,596.16,188,202,986.16,1000,56,17,1073,897,0
SOL-007372,57,M,casado,Familiar,3,Sierra,Rural,679,107,Diario,Comercio,2605,55,1172.25,289,431,1892.25,630,71,194,895,948,1
SOL-007373,49,F,viudo,Familiar,1,Costa,Rural,2867,23,Semanal,Produccion,3186,59,1306.26,682,423,2411.26,430,95,89,614,742,1
SOL-007374,22,M,soltero,Propia,1,Sierra,Urbano,5032,12,Mensual,Comercio,7206,59,2954.46,212,1329,4495.46,520,160,114,794,936,1
SOL-007375,54,F,viudo,Alquilada,1,Selva,Rural,2859,10,Quincenal,Servicios,3001,63,1110.37,175,32,1317.37,350,53,120,523,780,0
SOL-007376,69,F,divorciado,Propia,3,Costa,Rural,3691,2,Quincenal,Comercio,2012,35,1307.8,422,112,1841.8,700,97,93,890,864,0
SOL-007377,56,F,soltero,Familiar,1,Sierra,Rural,7890,15,Quincenal,Servicios,9633,68,3082.56,2605,1421,7108.56,390,179,615,1184,769,1
SOL-007378,61,M,divorciado,Alquilada,5,Selva,Rural,3882,2,Quincenal,Comercio,4581,71,1328.49,44,853,2225.49,840,57,50,947,860,0
SOL-007379,56,M,casado,Propia,6,Selva,Periurbano,1286,30,Semanal,Transporte,2219,63,821.03,137,171,1129.03,1240,53,1,1294,791,0
SOL-007380,50,M,casado,Propia,3,Costa,Periurbano,4076,24,Quincenal,Transporte,7971,74,2072.46,1137,168,3377.46,790,52,371,1213,779,1
SOL-007381,18,F,soltero,Alquilada,1,Selva,Rural,1976,25,Semanal,Servicios,4077,64,1467.72,609,754,2830.72,350,113,167,630,811,1
SOL-007382,46,F,conviviente,Propia,5,Selva,Rural,8436,72,Diario,Produccion,6494,55,2922.3,66,1163,4151.3,840,81,571,1492,929,0
SOL-007383,35,M,soltero,Propia,1,Costa,Periurbano,4661,33,Diario,Servicios,6691,52,3211.68,1960,252,5423.68,480,243,465,1188,813,0
SOL-007384,63,M,soltero,Alquilada,1,Sierra,Periurbano,8453,62,Diario,Comercio,8376,21,6617.04,384,1641,8642.04,450,383,1264,2097,873,0
SOL-007385,54,M,casado,Alquilada,2,Selva,Urbano,17185,30,Semanal,Produccion,8686,31,5993.34,1602,1405,9000.34,640,91,840,1571,700,1
SOL-007386,59,M,conviviente,Propia,6,Costa,Urbano,1399,73,Diario,Produccion,9191,50,4595.5,249,683,5527.5,1440,169,386,1995,802,1
SOL-007387,66,F,viudo,Alquilada,3,Costa,Urbano,980,8,Mensual,Servicios,1871,65,654.85,258,251,1163.85,890,63,26,979,933,0
SOL-007388,51,F,casado,Propia,2,Sierra,Periurbano,6619,18,Semanal,Comercio,5811,60,2324.4,109,1120,3553.4,590,160,200,950,925,0
SOL-007389,47,F,divorciado,Familiar,1,Sierra,Urbano,7234,50,Diario,Comercio,8663,43,4937.91,2370,155,7462.91,520,258,856,1634,827,0
