ID,edad,genero,estado_civil,tipo_vivienda,integrantes,zona_geografica,tipo_zona,monto_solicitado,plazo,periodo,ingreso_adicional,ingreso_terceros,sector_economico,costo_inversion,ingreso_mensual_neto,gasto_basico,gastos_operativos,gastos_financieros,deuda_total_financiera,puntaje_experian,aprobado
SOL-009955,62,F,viudo,Propia,4,Selva,Urbano,6403,99,Diario,686,463,Servicios,67,3085.83,990,90,563,5067,889,1
SOL-009956,44,M,conviviente,Familiar,2,Costa,Rural,5028,92,Diario,333,356,Servicios,22,2651.22,560,159,307,3684,938,1
SOL-009957,34,M,conviviente,Propia,3,Selva,Periurbano,1960,7,Semanal,355,536,Comercio,60,2632.8,740,85,408,3672,675,1
SOL-009958,39,M,soltero,Alquilada,1,Sierra,Urbano,865,92,Diario,149,9,Transporte,67,388.74,520,40,16,144,873,0
SOL-009959,46,F,divorciado,Alquilada,6,Sierra,Urbano,1101,89,Diario,233,167,Comercio,58,1593.06,1350,65,78,312,780,0
SOL-009960,42,F,viudo,Propia,4,Selva,Rural,1140,23,Quincenal,970,247,Servicios,71,1807.86,710,94,42,252,790,1
SOL-009961,18,F,soltero,Alquilada,1,Selva,Rural,1135,19,Quincenal,579,572,Produccion,70,2337.6,350,199,87,2088,982,1
SOL-009962,47,M,conviviente,Alquilada,1,Selva,Periurbano,17554,55,Diario,310,735,Produccion,10,6274.8,430,363,585,21060,507,1
SOL-009963,55,F,viudo,Propia,1,Costa,Periurbano,415,47,Semanal,533,208,Comercio,34,1337.82,480,92,55,1100,923,1
SOL-009964,51,F,divorciado,Familiar,3,Sierra,Rural,679,13,Quincenal,59,325,Transporte,71,560.57,630,53,25,150,728,0
SOL-009965,51,F,casado,Alquilada,6,Sierra,Rural,2475,8,Quincenal,1137,24,Produccion,71,1216.55,1020,59,163,3423,575,1
SOL-009966,43,M,divorciado,Propia,4,Costa,Urbano,1675,18,Quincenal,442,69,Produccion,68,1140.8,1070,55,112,1680,907,0
SOL-009967,28,M,casado,Familiar,6,Sierra,Urbano,1537,8,Mensual,194,183,Transporte,41,728.06,1350,68,48,864,684,0
SOL-009968,55,M,casado,Familiar,2,Sierra,Rural,3337,6,Mensual,704,798,Servicios,73,2203.2,520,211,333,3330,890,1
SOL-009969,27,F,conviviente,Alquilada,5,Costa,Urbano,2714,5,Mensual,69,439,Servicios,34,1792.56,1250,123,151,1510,965,1
SOL-009970,68,M,divorciado,Familiar,4,Selva,Urbano,1770,65,Diario,2529,1782,Produccion,68,3190.4,990,128,134,1206,957,1
SOL-009971,50,M,conviviente,Propia,3,Sierra,Rural,3673,5,Quincenal,925,188,Comercio,70,1482.9,630,138,36,1080,852,1
SOL-009972,68,M,divorciado,Alquilada,1,Sierra,Rural,1198,12,Mensual,890,243,Transporte,76,1242.24,390,115,69,2070,821,1
SOL-009973,49,M,casado,Familiar,4,Selva,Urbano,1100,11,Mensual,845,346,Transporte,71,1725.21,990,125,307,7368,494,1
SOL-009974,67,M,conviviente,Propia,6,Sierra,Periurbano,5201,10,Mensual,1042,205,Comercio,68,2208.32,1210,77,356,12816,445,1
SOL-009975,33,F,soltero,Familiar,1,Costa,Periurbano,1118,3,Mensual,206,644,Comercio,69,1651.37,480,137,305,3050,986,1
SOL-009976,34,F,soltero,Alquilada,1,Costa,Rural,1013,11,Quincenal,351,1343,Servicios,18,8120.46,430,525,605,3630,697,1
SOL-009977,37,F,soltero,Familiar,1,Selva,Rural,4459,24,Quincenal,295,477,Transporte,79,1575.42,350,113,48,336,915,1
SOL-009978,27,M,viudo,Alquilada,1,Sierra,Rural,3784,10,Mensual,1660,511,Comercio,60,3082,390,81,572,6864,568,1
SOL-009979,63,M,casado,Familiar,4,Sierra,Rural,2042,36,Diario,1416,505,Produccion,70,1722.9,750,129,146,438,725,1
SOL-009980,44,M,conviviente,Alquilada,6,Selva,Rural,613,5,Mensual,139,29,Produccion,79,339.57,970,47,25,450,973,0
SOL-009981,51,F,casado,Propia,4,Costa,Periurbano,503,6,Mensual,676,521,Servicios,70,1121.7,960,99,188,3948,508,1
SOL-009982,18,F,soltero,Familiar,1,Costa,Periurbano,955,29,Semanal,998,636,Transporte,55,1629.45,480,146,258,258,775,1
SOL-009983,45,F,conviviente,Alquilada,3,Selva,Urbano,2132,5,Mensual,451,629,Produccion,40,2617.2,800,223,428,5136,787,1
SOL-009984,44,M,viudo,Familiar,6,Sierra,Rural,3816,54,Diario,277,637,Transporte,35,3317.6,1020,63,461,8298,617,1
SOL-009985,60,F,viudo,Propia,5,Costa,Periurbano,1368,78,Diario,311,299,Servicios,53,1726.31,1130,62,305,3660,534,1
SOL-009986,40,F,divorciado,Propia,2,Costa,Rural,5309,10,Mensual,1070,51,Comercio,55,2700,560,199,196,3136,837,1
SOL-009987,29,F,divorciado,Alquilada,3,Sierra,Urbano,3873,6,Quincenal,622,126,Servicios,70,1312.8,830,66,220,5940,371,1
SOL-009988,31,F,divorciado,Alquilada,6,Selva,Urbano,1532,74,Diario,1112,743,Transporte,85,940.8,1330,85,150,300,819,1
SOL-009989,34,M,casado,Propia,4,Sierra,Periurbano,7842,12,Quincenal,2232,336,Servicios,58,3257.94,890,121,289,1156,862,1
SOL-009990,49,M,conviviente,Familiar,1,Sierra,Rural,2462,72,Diario,602,943,Servicios,70,1886.7,390,104,349,4188,513,1
SOL-009991,41,F,soltero,Alquilada,1,Selva,Periurbano,11118,45,Diario,986,1430,Transporte,40,4309.2,430,102,608,6080,704,1
SOL-009992,31,M,conviviente,Familiar,1,Costa,Periurbano,2163,106,Diario,768,344,Comercio,35,1838.85,480,86,243,4860,637,1
SOL-009993,59,M,conviviente,Propia,1,Costa,Rural,870,18,Quincenal,1182,956,Servicios,52,2612.64,430,178,285,5700,606,1
SOL-009994,44,F,divorciado,Familiar,3,Sierra,Urbano,2300,107,Diario,1230,378,Comercio,64,1579.68,830,143,203,609,860,1
SOL-009995,49,F,conviviente,Familiar,2,Sierra,Rural,899,48,Diario,427,214,Transporte,65,1546.65,520,54,54,216,743,1
SOL-009996,19,M,soltero,Familiar,1,Sierra,Rural,4136,49,Diario,795,297,Produccion,50,2487.5,390,244,414,4968,882,1
SOL-009997,22,F,viudo,Propia,4,Costa,Periurbano,3523,6,Quincenal,778,236,Servicios,70,2806.2,960,130,80,320,745,1
SOL-009998,50,M,viudo,Familiar,6,Sierra,Periurbano,1213,9,Mensual,173,46,Servicios,50,621.5,1210,50,66,1320,648,0
SOL-009999,59,M,casado,Familiar,4,Selva,Urbano,13503,7,Quincenal,2299,626,Transporte,38,4956.9,990,365,606,1212,745,1
SOL-010000,36,M,soltero,Propia,1,Sierra,Rural,1561,82,Diario,2291,1020,Produccion,73,2634.39,390,200,402,8040,534,1
SOL-010001,45,F,casado,Alquilada,3,Selva,Rural,4917,71,Diario,167,483,Produccion,45,2712.05,590,80,373,746,862,1
SOL-010002,69,F,viudo,Alquilada,5,Costa,Urbano,6141,42,Semanal,39,82,Servicios,18,2651.06,1250,58,334,6012,598,1
SOL-010003,22,F,casado,Propia,2,Costa,Periurbano,7165,4,Mensual,1083,593,Comercio,35,2517.45,630,202,466,7456,573,1
SOL-010004,18,M,soltero,Familiar,1,Costa,Periurbano,4724,36,Semanal,1585,1032,Comercio,68,2912.96,480,159,276,276,950,1
SOL-010005,40,F,viudo,Familiar,4,Selva,Periurbano,1458,56,Diario,756,217,Produccion,58,1741.74,920,141,195,1755,886,1
SOL-010006,57,F,soltero,Familiar,1,Costa,Urbano,3017,113,Diario,388,71,Servicios,72,1713.88,550,150,141,2256,758,1
SOL-010007,29,F,conviviente,Alquilada,6,Costa,Periurbano,2557,51,Diario,195,574,Produccion,74,1028.3,1300,100,161,3381,559,0
SOL-010008,23,F,viudo,Familiar,1,Selva,Periurbano,2933,13,Semanal,1214,481,Transporte,67,3007.29,430,80,91,1638,738,1
SOL-010009,23,F,viudo,Alquilada,6,Costa,Periurbano,1342,83,Diario,1922,1694,Transporte,60,3790.8,1300,251,191,2292,725,1
SOL-010010,39,F,viudo,Propia,1,Sierra,Rural,485,3,Mensual,350,70,Transporte,70,434.4,390,48,43,903,563,1
SOL-010011,46,M,soltero,Alquilada,1,Sierra,Periurbano,2777,7,Mensual,388,215,Produccion,41,1080.88,450,100,23,828,667,1
SOL-010012,57,M,soltero,Alquilada,1,Costa,Rural,1419,3,Mensual,1231,925,Servicios,72,1510.32,430,63,11,88,962,1
SOL-010013,58,M,soltero,Familiar,1,Selva,Urbano,489,42,Semanal,29,1619,Transporte,73,2682.72,490,110,464,11136,484,1
SOL-010014,24,M,viudo,Alquilada,6,Selva,Urbano,3289,16,Quincenal,949,1105,Transporte,81,1303.4,1330,96,6,72,935,1
SOL-010015,67,M,viudo,Familiar,4,Selva,Rural,5697,24,Quincenal,1309,1592,Comercio,52,3978.72,710,185,686,4802,785,1
SOL-010016,55,F,casado,Familiar,2,Sierra,Urbano,4009,6,Semanal,326,1110,Transporte,58,2572.92,670,255,342,2736,957,1
SOL-010017,64,M,viudo,Familiar,6,Costa,Urbano,2869,41,Diario,946,405,Comercio,71,1174.21,1440,64,180,3960,606,1
SOL-010018,61,M,divorciado,Familiar,2,Sierra,Rural,2794,28,Semanal,310,447,Transporte,53,2441.65,520,136,293,7032,520,1
SOL-010019,55,F,conviviente,Familiar,3,Selva,Rural,4049,112,Diario,638,355,Servicios,55,1788.3,590,93,292,1752,978,1
SOL-010020,40,F,casado,Familiar,5,Selva,Periurbano,2141,9,Mensual,2109,1586,Servicios,45,4370.3,1080,296,357,1428,935,1
SOL-010021,46,F,conviviente,Alquilada,6,Sierra,Periurbano,1375,67,Diario,1235,83,Comercio,63,1564.36,1210,87,16,176,747,1
SOL-010022,48,F,viudo,Familiar,1,Selva,Rural,2416,34,Semanal,1817,1045,Comercio,69,2980.96,350,75,103,2472,881,1
SOL-010023,40,F,soltero,Familiar,1,Sierra,Rural,8082,7,Semanal,2098,66,Transporte,35,6342.7,390,144,882,2646,895,1
SOL-010024,38,F,soltero,Propia,1,Selva,Urbano,12378,8,Quincenal,1481,1343,Produccion,38,5746.16,490,544,97,1358,794,1
SOL-010025,65,F,viudo,Alquilada,4,Sierra,Urbano,3301,3,Mensual,470,163,Produccion,63,1900.69,1000,53,207,3726,804,1
SOL-010026,55,M,divorciado,Alquilada,3,Costa,Urbano,7651,11,Mensual,1359,1195,Comercio,35,4519.45,890,261,98,1764,657,1
SOL-010027,62,M,conviviente,Propia,5,Costa,Urbano,780,12,Mensual,156,74,Transporte,70,319.2,1250,48,63,756,531,0
SOL-010028,29,F,conviviente,Familiar,4,Selva,Periurbano,2166,58,Diario,1330,924,Produccion,73,1596.78,920,107,21,84,736,1
SOL-010029,69,M,casado,Familiar,6,Costa,Periurbano,408,7,Quincenal,1,70,Produccion,55,1028.25,1300,57,85,1785,797,0
SOL-010030,21,M,soltero,Propia,1,Costa,Periurbano,3960,18,Quincenal,275,939,Comercio,63,1814.85,480,110,198,1584,723,1
SOL-010031,54,M,divorciado,Propia,5,Selva,Periurbano,530,5,Semanal,1428,520,Comercio,77,1122.4,1080,100,213,7668,148,1
SOL-010032,43,M,viudo,Familiar,5,Sierra,Periurbano,831,32,Semanal,360,93,Comercio,58,920.64,1050,63,43,387,918,0
SOL-010033,21,M,soltero,Propia,1,Costa,Rural,807,9,Mensual,358,98,Servicios,52,1259.52,430,116,230,1380,841,1
SOL-010034,30,M,divorciado,Propia,1,Sierra,Periurbano,5882,64,Diario,81,1504,Comercio,67,2555.52,450,173,22,330,678,1
SOL-010035,57,F,viudo,Propia,2,Costa,Urbano,3321,111,Diario,1431,856,Servicios,62,3500.18,710,197,118,1062,827,1
SOL-010036,58,F,soltero,Alquilada,1,Selva,Urbano,8017,5,Semanal,1826,168,Servicios,30,4913.3,490,100,114,3420,846,1
SOL-010037,65,M,soltero,Propia,1,Costa,Periurbano,3108,10,Mensual,568,670,Comercio,70,1353.6,480,101,135,3240,550,1
SOL-010038,30,M,conviviente,Propia,2,Selva,Periurbano,1647,60,Diario,2058,379,Servicios,73,2167.02,580,198,232,8352,592,1
SOL-010039,35,F,casado,Familiar,6,Sierra,Rural,12035,29,Semanal,800,750,Comercio,40,4927.8,1020,84,86,430,978,1
SOL-010040,20,F,soltero,Familiar,1,Costa,Rural,1575,79,Diario,699,130,Comercio,69,1181.72,430,80,124,992,714,1
SOL-010041,63,M,casado,Alquilada,5,Sierra,Rural,651,46,Diario,1027,736,Transporte,63,1803.75,890,82,145,435,937,1
SOL-010042,58,M,viudo,Alquilada,2,Costa,Periurbano,5383,45,Diario,1179,946,Produccion,51,3737.72,630,220,30,180,877,1
SOL-010043,48,M,divorciado,Alquilada,5,Costa,Periurbano,11325,5,Mensual,1611,1224,Servicios,34,5862.78,1130,50,347,2429,989,1
SOL-010044,69,F,casado,Alquilada,2,Selva,Urbano,10481,108,Diario,555,429,Servicios,51,3493.7,640,229,503,7545,585,1
SOL-010045,63,M,casado,Propia,4,Costa,Urbano,3203,4,Quincenal,1029,828,Produccion,70,2252.7,1070,189,431,1724,881,1
SOL-010046,70,F,viudo,Familiar,1,Costa,Urbano,7079,5,Mensual,1069,313,Transporte,54,2645,550,62,68,408,966,1
SOL-010047,37,F,soltero,Familiar,1,Costa,Urbano,484,49,Semanal,271,234,Comercio,52,936.96,550,91,103,515,967,1
SOL-010048,39,M,divorciado,Propia,6,Costa,Rural,2628,60,Diario,231,512,Servicios,32,3254.48,1150,81,499,8982,544,1
SOL-010049,40,M,viudo,Propia,5,Sierra,Periurbano,9469,31,Diario,1847,1536,Produccion,57,3622.32,1050,317,62,372,701,1
SOL-010050,19,F,soltero,Alquilada,1,Costa,Rural,3211,7,Mensual,640,519,Comercio,58,2310.84,430,212,57,285,760,1
SOL-010051,18,F,soltero,Propia,1,Sierra,Rural,1936,5,Mensual,420,166,Servicios,53,784.9,390,77,69,276,823,1
SOL-010052,56,M,conviviente,Familiar,6,Sierra,Periurbano,1174,100,Diario,190,398,Produccion,59,945.87,1210,57,100,3300,540,0
SOL-010053,60,M,conviviente,Alquilada,1,Selva,Urbano,2836,7,Mensual,766,168,Comercio,57,1146.81,490,51,192,576,695,1
SOL-010054,44,M,viudo,Alquilada,4,Costa,Periurbano,638,17,Quincenal,1664,1602,Comercio,67,3073.95,960,293,456,1824,821,1
SOL-010055,58,M,viudo,Alquilada,2,Costa,Rural,5608,67,Diario,415,341,Servicios,62,1927.36,560,73,173,4671,598,1
SOL-010056,25,F,viudo,Propia,6,Costa,Periurbano,1585,40,Semanal,181,232,Comercio,74,1424.28,1300,141,165,165,905,0
SOL-010057,67,F,divorciado,Alquilada,3,Costa,Periurbano,1763,9,Mensual,471,192,Transporte,50,1250,790,90,193,1544,783,1
SOL-010058,32,M,casado,Propia,1,Sierra,Periurbano,843,31,Semanal,579,316,Comercio,73,828.09,450,71,50,1650,940,1
SOL-010059,44,F,divorciado,Familiar,5,Costa,Urbano,3134,7,Mensual,1450,849,Produccion,65,1717.45,1250,94,274,6576,588,1
SOL-010060,54,F,soltero,Alquilada,1,Selva,Urbano,303,77,Diario,845,365,Transporte,65,1139.6,490,83,143,2002,658,1
SOL-010061,35,M,divorciado,Alquilada,6,Sierra,Urbano,771,3,Mensual,1349,631,Transporte,53,3477.53,1350,214,168,1680,755,1
SOL-010062,38,F,casado,Alquilada,3,Costa,Periurbano,827,69,Diario,38,33,Produccion,59,829.02,790,80,7,84,724,0
SOL-010063,39,M,divorciado,Propia,1,Costa,Urbano,2678,21,Quincenal,34,303,Transporte,65,1198.4,550,85,128,1536,896,1
SOL-010064,22,M,soltero,Alquilada,1,Costa,Periurbano,4472,12,Mensual,1197,1570,Produccion,30,6977.6,480,628,1219,21942,581,1
SOL-010065,33,M,soltero,Alquilada,1,Sierra,Periurbano,2307,6,Mensual,125,19,Produccion,50,1910,450,91,108,1296,883,1
SOL-010066,48,F,viudo,Familiar,5,Sierra,Periurbano,1368,9,Mensual,1243,701,Comercio,53,2202.89,1050,87,360,2880,833,1
SOL-010067,63,F,divorciado,Propia,2,Sierra,Periurbano,2733,6,Mensual,1581,735,Servicios,71,1890.22,590,57,150,4950,648,1
SOL-010068,39,M,divorciado,Alquilada,5,Costa,Periurbano,4092,16,Quincenal,2222,1117,Produccion,50,4256,1130,283,510,3060,680,1
SOL-010069,24,M,viudo,Alquilada,2,Costa,Rural,772,75,Diario,797,262,Produccion,50,1488,560,83,157,628,705,1
SOL-010070,56,M,soltero,Familiar,1,Costa,Urbano,1536,4,Quincenal,2472,1185,Produccion,38,5664.94,550,472,911,21864,636,1
SOL-010071,46,F,soltero,Propia,1,Sierra,Periurbano,1998,6,Mensual,740,590,Transporte,65,1390.9,450,50,223,2453,787,1
SOL-010072,18,F,soltero,Propia,1,Costa,Urbano,5491,2,Quincenal,1319,1772,Produccion,69,2858.51,550,176,505,5050,920,1
SOL-010073,65,M,divorciado,Alquilada,3,Sierra,Urbano,6934,4,Mensual,1564,807,Servicios,55,2466,830,142,282,846,768,1
SOL-010074,24,M,divorciado,Propia,1,Sierra,Periurbano,5905,103,Diario,2300,304,Transporte,64,3266.28,450,219,632,1896,904,1
SOL-010075,36,F,viudo,Alquilada,2,Costa,Urbano,15643,100,Diario,2566,508,Comercio,18,7235.68,710,393,1355,2710,914,1
SOL-010076,55,M,casado,Propia,5,Sierra,Periurbano,10046,3,Quincenal,1433,1483,Produccion,56,3934.92,1050,296,696,2784,862,1
SOL-010077,64,F,divorciado,Alquilada,3,Sierra,Rural,4440,22,Semanal,198,1025,Comercio,68,1682.24,630,71,257,8481,341,1
SOL-010078,52,M,viudo,Alquilada,5,Sierra,Rural,702,25,Semanal,319,438,Servicios,55,1355.85,890,50,176,1408,725,1
SOL-010079,20,F,soltero,Alquilada,1,Sierra,Urbano,1803,21,Semanal,4,58,Comercio,18,1140.62,520,72,77,770,816,1
SOL-010080,33,F,casado,Alquilada,2,Sierra,Periurbano,2658,10,Quincenal,339,802,Produccion,74,1554.28,590,56,159,1113,711,1
SOL-010081,25,M,soltero,Familiar,1,Sierra,Rural,2456,20,Quincenal,545,785,Comercio,71,1622.55,390,104,259,2849,946,1
SOL-010082,61,F,casado,Alquilada,2,Costa,Periurbano,9010,31,Diario,1915,277,Transporte,33,4440.09,630,332,275,1650,737,1
SOL-010083,42,M,divorciado,Alquilada,2,Selva,Periurbano,2804,40,Semanal,1104,660,Produccion,54,3764.18,580,330,331,11916,620,1
SOL-010084,49,F,viudo,Alquilada,1,Sierra,Periurbano,814,16,Quincenal,268,489,Transporte,70,846.3,450,62,138,4140,393,1
SOL-010085,20,F,soltero,Familiar,1,Costa,Rural,2263,117,Diario,1144,757,Servicios,68,2560.64,430,253,272,1632,720,1
SOL-010086,30,M,soltero,Alquilada,1,Sierra,Urbano,5824,25,Semanal,476,114,Servicios,41,2389.5,520,192,32,256,844,1
SOL-010087,23,M,viudo,Propia,5,Selva,Urbano,5428,21,Quincenal,193,966,Produccion,65,2075.5,1160,91,156,1560,874,1
SOL-010088,23,F,viudo,Familiar,3,Sierra,Urbano,4482,118,Diario,1709,746,Comercio,72,2525.88,830,149,452,9040,640,1
SOL-010089,43,M,casado,Propia,1,Selva,Rural,3928,74,Diario,976,309,Produccion,81,1659.08,350,111,113,1808,666,1
SOL-010090,70,M,viudo,Familiar,3,Selva,Urbano,696,9,Quincenal,268,1025,Produccion,70,2583,800,67,229,2748,731,1
SOL-010091,69,M,viudo,Familiar,5,Costa,Rural,1271,100,Diario,409,259,Produccion,40,2095.8,1000,95,277,4986,595,1
SOL-010092,45,M,viudo,Propia,2,Selva,Urbano,457,11,Quincenal,489,221,Transporte,73,471.42,640,50,89,178,820,1
SOL-010093,50,M,divorciado,Propia,4,Costa,Rural,5021,11,Mensual,164,435,Comercio,66,2322.88,840,217,407,1221,913,1
SOL-010094,63,F,casado,Propia,3,Selva,Urbano,8684,21,Quincenal,1714,1512,Produccion,53,3744.96,800,351,104,520,678,1
SOL-010095,33,M,conviviente,Propia,1,Selva,Periurbano,8635,5,Mensual,63,1006,Transporte,47,3783.67,430,378,126,3024,929,1
SOL-010096,25,F,viudo,Alquilada,1,Sierra,Urbano,3185,7,Mensual,339,288,Servicios,65,2013.2,520,58,96,288,743,1
SOL-010097,55,F,casado,Propia,6,Costa,Rural,13148,10,Mensual,456,915,Produccion,40,5628,1150,274,169,2028,968,1
SOL-010098,21,F,soltero,Familiar,1,Sierra,Periurbano,1529,8,Mensual,109,81,Produccion,63,1630.96,450,85,215,1075,832,1
SOL-010099,35,F,viudo,Alquilada,3,Costa,Periurbano,2104,6,Mensual,456,298,Comercio,40,945,790,61,75,600,720,1
SOL-010100,49,F,viudo,Propia,4,Sierra,Periurbano,1962,7,Quincenal,670,420,Servicios,60,1460.4,890,84,253,5060,535,1
SOL-010101,42,F,conviviente,Propia,5,Sierra,Urbano,5958,24,Semanal,185,1100,Transporte,73,2678.13,1180,99,211,1688,730,1
SOL-010102,40,M,conviviente,Familiar,6,Sierra,Rural,3920,6,Mensual,382,65,Produccion,49,2091,1020,97,310,7440,614,1
SOL-010103,55,M,divorciado,Familiar,6,Costa,Rural,3094,8,Mensual,424,380,Servicios,69,2324.69,1150,58,117,2457,790,1
SOL-010104,49,F,conviviente,Alquilada,1,Costa,Urbano,2664,10,Quincenal,664,178,Produccion,35,1968.85,550,66,163,489,795,1
SOL-010105,41,M,divorciado,Familiar,6,Selva,Urbano,5450,55,Diario,905,207,Comercio,64,1817.28,1330,51,363,5082,531,1
SOL-010106,20,M,soltero,Propia,1,Sierra,Rural,2897,112,Diario,815,634,Servicios,70,2174.4,390,136,183,732,843,1
SOL-010107,65,M,casado,Propia,2,Selva,Urbano,3684,50,Diario,659,1150,Servicios,30,4734.8,640,219,653,3918,975,1
SOL-010108,38,M,viudo,Familiar,1,Sierra,Periurbano,7175,45,Diario,1625,515,Produccion,64,2419.92,450,80,255,9180,612,1
SOL-010109,67,F,viudo,Alquilada,4,Selva,Periurbano,376,39,Diario,1369,1467,Servicios,53,3743.55,920,255,625,1250,985,1
SOL-010110,48,F,casado,Propia,4,Sierra,Urbano,3805,39,Diario,809,299,Comercio,18,3536.66,1000,282,671,16104,460,1
SOL-010111,41,M,casado,Alquilada,1,Sierra,Periurbano,664,7,Mensual,762,482,Produccion,59,1943.81,450,149,94,1128,832,1
SOL-010112,62,F,conviviente,Alquilada,4,Selva,Periurbano,1631,6,Mensual,682,90,Produccion,65,1097.95,920,99,11,264,669,1
SOL-010113,29,F,soltero,Familiar,1,Sierra,Rural,2697,12,Mensual,737,519,Produccion,57,1526.93,390,77,274,8220,468,1
SOL-010114,38,M,divorciado,Alquilada,1,Selva,Urbano,1137,11,Mensual,729,515,Servicios,66,1828.18,490,177,364,10920,332,1
SOL-010115,58,M,divorciado,Alquilada,3,Sierra,Periurbano,704,6,Mensual,360,685,Comercio,65,1614.2,740,153,269,2421,721,1
SOL-010116,29,F,conviviente,Alquilada,2,Selva,Urbano,726,15,Semanal,103,165,Servicios,79,409.29,640,49,29,29,941,0
SOL-010117,70,F,soltero,Familiar,1,Selva,Urbano,5978,21,Quincenal,1677,709,Comercio,38,3897.32,490,188,291,3201,949,1
SOL-010118,23,F,viudo,Propia,3,Sierra,Rural,1384,9,Quincenal,222,1253,Transporte,54,3542.92,630,84,672,20160,310,1
SOL-010119,28,M,divorciado,Propia,2,Sierra,Rural,6178,22,Quincenal,623,693,Comercio,34,2538.36,520,102,345,2760,953,1
SOL-010120,59,M,viudo,Alquilada,1,Selva,Urbano,4786,10,Quincenal,740,214,Transporte,60,1823.6,490,181,209,4389,544,1
SOL-010121,20,F,soltero,Propia,1,Selva,Periurbano,551,6,Semanal,1932,552,Servicios,75,2284,430,150,385,10395,420,1
SOL-010122,53,F,divorciado,Alquilada,5,Selva,Urbano,2709,100,Diario,278,115,Transporte,70,969.9,1160,50,26,156,835,0
SOL-010123,62,F,viudo,Alquilada,6,Sierra,Rural,18410,2,Quincenal,863,1258,Transporte,18,8054.86,1020,658,433,3897,684,1
SOL-010124,22,F,divorciado,Propia,2,Selva,Rural,498,14,Semanal,1720,517,Transporte,85,863.85,470,60,26,312,967,1
SOL-010125,20,M,soltero,Alquilada,1,Sierra,Urbano,1867,3,Quincenal,849,669,Produccion,64,1443.6,520,77,87,783,869,1
SOL-010126,56,F,viudo,Propia,6,Sierra,Rural,7397,13,Semanal,1524,69,Transporte,53,4120.96,1020,316,401,1203,794,1
SOL-010127,59,M,casado,Familiar,6,Selva,Urbano,3881,8,Quincenal,819,731,Comercio,75,2418.75,1330,71,132,1980,696,1
SOL-010128,65,F,divorciado,Propia,3,Costa,Periurbano,3422,12,Mensual,964,167,Produccion,58,1854.3,790,113,152,456,862,1
SOL-010129,21,M,soltero,Familiar,1,Sierra,Periurbano,1169,32,Diario,284,28,Servicios,70,467.4,450,48,21,567,717,1
SOL-010130,32,F,conviviente,Alquilada,1,Sierra,Rural,2394,40,Semanal,2269,763,Comercio,58,3269.28,390,237,243,2916,876,1
SOL-010131,20,M,soltero,Alquilada,1,Sierra,Periurbano,6766,105,Diario,1160,948,Comercio,56,2515.48,450,244,347,7634,614,1
SOL-010132,30,F,soltero,Propia,1,Sierra,Urbano,3960,3,Mensual,489,108,Transporte,59,1657.63,520,102,224,4032,523,1
SOL-010133,68,M,conviviente,Propia,5,Costa,Urbano,2867,17,Quincenal,484,207,Servicios,60,1466.4,1250,99,120,1320,968,1
SOL-010134,43,M,viudo,Propia,6,Costa,Periurbano,8190,7,Semanal,2031,95,Produccion,59,3781.02,1300,200,166,996,696,1
SOL-010135,32,F,conviviente,Familiar,1,Selva,Rural,7323,4,Mensual,1514,1025,Produccion,63,2707.66,350,122,329,329,796,1
SOL-010136,37,F,soltero,Alquilada,1,Selva,Rural,2202,117,Diario,2011,731,Produccion,67,2487.54,350,126,324,1944,764,1
SOL-010137,59,M,soltero,Propia,1,Selva,Urbano,3200,30,Diario,965,1015,Produccion,62,2016.28,490,117,385,2310,805,1
SOL-010138,29,F,conviviente,Familiar,6,Selva,Urbano,1309,72,Diario,315,483,Transporte,65,861,1330,73,105,1260,810,0
SOL-010139,67,F,viudo,Familiar,4,Selva,Periurbano,7656,8,Semanal,451,562,Transporte,63,3399.19,920,153,301,2408,915,1
SOL-010140,18,F,soltero,Propia,1,Sierra,Periurbano,2437,4,Mensual,898,2,Produccion,53,1457.47,450,115,27,162,684,1
SOL-010141,51,F,casado,Alquilada,1,Selva,Periurbano,3544,13,Quincenal,109,1110,Servicios,20,6544,430,426,41,902,893,1
SOL-010142,69,M,casado,Familiar,3,Costa,Periurbano,1041,43,Semanal,907,330,Comercio,65,1135.4,790,83,83,1162,942,1
SOL-010143,66,F,divorciado,Familiar,6,Sierra,Urbano,6105,11,Mensual,788,505,Transporte,66,2756.38,1350,106,99,1188,824,1
SOL-010144,28,F,casado,Propia,3,Costa,Urbano,4433,56,Diario,1059,808,Transporte,50,3519,890,149,72,1728,799,1
